id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_sekolah,npsn,kategori_siswa,jumlah_siswa,satuan,tahun
4691,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 202 SURYALAYA KOTA BANDUNG,20245094,SK SISWA,76,ORANG,2023
4692,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 202 SURYALAYA KOTA BANDUNG,20245094,AKTIVASI SISWA,75,ORANG,2023
4693,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 206 PUTRACO INDAH KOTA BANDUNG,20245077,SK SISWA,40,ORANG,2023
4694,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 206 PUTRACO INDAH KOTA BANDUNG,20245077,AKTIVASI SISWA,24,ORANG,2023
4695,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 235 LENGKONG KECIL KOTA BANDUNG,20245045,SK SISWA,88,ORANG,2023
4696,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 235 LENGKONG KECIL KOTA BANDUNG,20245045,AKTIVASI SISWA,88,ORANG,2023
4697,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 257 PELITA KOTA BANDUNG,20245257,SK SISWA,106,ORANG,2023
4698,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 257 PELITA KOTA BANDUNG,20245257,AKTIVASI SISWA,104,ORANG,2023
4699,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SLB BC YPLAB WARTAWAN,20219875,SK SISWA,6,ORANG,2023
4700,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SLB BC YPLAB WARTAWAN,20219875,AKTIVASI SISWA,3,ORANG,2023
4701,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,PKBM KARYA REMAJA,P9934597,SK SISWA,1,ORANG,2023
4702,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,PKBM KARYA REMAJA,P9934597,AKTIVASI SISWA,0,ORANG,2023
4703,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SD HAS DARUL ILMI,69947365,SK SISWA,1,ORANG,2023
4704,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SD HAS DARUL ILMI,69947365,AKTIVASI SISWA,1,ORANG,2023
4705,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SD IGNATIUS SLAMET RIYADI 2,20219608,SK SISWA,6,ORANG,2023
4706,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SD IGNATIUS SLAMET RIYADI 2,20219608,AKTIVASI SISWA,6,ORANG,2023
4707,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SD MUHAMMADIYAH 2,20219853,SK SISWA,52,ORANG,2023
4708,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SD MUHAMMADIYAH 2,20219853,AKTIVASI SISWA,45,ORANG,2023
4709,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 017 SEKEJATI KOTA BANDUNG,20245760,SK SISWA,103,ORANG,2023
4710,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 017 SEKEJATI KOTA BANDUNG,20245760,AKTIVASI SISWA,101,ORANG,2023
4711,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 038 KIARACONDONG KOTA BANDUNG,20245701,SK SISWA,97,ORANG,2023
4712,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 038 KIARACONDONG KOTA BANDUNG,20245701,AKTIVASI SISWA,97,ORANG,2023
4713,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 083 BABAKAN SURABAYA KOTA BANDUNG,20245470,SK SISWA,54,ORANG,2023
4714,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 083 BABAKAN SURABAYA KOTA BANDUNG,20245470,AKTIVASI SISWA,53,ORANG,2023
4715,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 111 PINDAD KOTA BANDUNG,20245751,SK SISWA,90,ORANG,2023
4716,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 111 PINDAD KOTA BANDUNG,20245751,AKTIVASI SISWA,88,ORANG,2023
4717,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 116 CICAHEUM KOTA BANDUNG,20245512,SK SISWA,35,ORANG,2023
4718,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 116 CICAHEUM KOTA BANDUNG,20245512,AKTIVASI SISWA,34,ORANG,2023
4719,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 158 BABAKAN SARI BABAKAN SURABAYA KOTA BANDUNG,20245452,SK SISWA,57,ORANG,2023
4720,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 158 BABAKAN SARI BABAKAN SURABAYA KOTA BANDUNG,20245452,AKTIVASI SISWA,55,ORANG,2023
4721,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 159 SEKEJATI KOTA BANDUNG,20245762,SK SISWA,58,ORANG,2023
4722,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 159 SEKEJATI KOTA BANDUNG,20245762,AKTIVASI SISWA,58,ORANG,2023
4723,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 160 SUKALAKSANA KOTA BANDUNG,20245797,SK SISWA,74,ORANG,2023
4724,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 160 SUKALAKSANA KOTA BANDUNG,20245797,AKTIVASI SISWA,74,ORANG,2023
4725,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 161 SUKAPURA KOTA BANDUNG,20245805,SK SISWA,33,ORANG,2023
4726,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 161 SUKAPURA KOTA BANDUNG,20245805,AKTIVASI SISWA,32,ORANG,2023
4727,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 162 WARUNGJAMBU KIARACONDONG KOTA BANDUNG,20245836,SK SISWA,51,ORANG,2023
4728,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 162 WARUNGJAMBU KIARACONDONG KOTA BANDUNG,20245836,AKTIVASI SISWA,50,ORANG,2023
4729,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 191 BABAKAN SURABAYA KOTA BANDUNG,20245464,SK SISWA,71,ORANG,2023
4730,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 191 BABAKAN SURABAYA KOTA BANDUNG,20245464,AKTIVASI SISWA,70,ORANG,2023
4731,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 210 BABAKAN SINYAR KOTA BANDUNG,20245460,SK SISWA,35,ORANG,2023
4732,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 210 BABAKAN SINYAR KOTA BANDUNG,20245460,AKTIVASI SISWA,34,ORANG,2023
4733,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 221 BABAKAN SENTRAL KOTA BANDUNG,20245455,SK SISWA,72,ORANG,2023
4734,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 221 BABAKAN SENTRAL KOTA BANDUNG,20245455,AKTIVASI SISWA,72,ORANG,2023
4735,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SLB B KARYA BHAKTI,20219869,SK SISWA,1,ORANG,2023
4736,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SLB B KARYA BHAKTI,20219869,AKTIVASI SISWA,1,ORANG,2023
4737,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SLB C SUKAPURA,20219811,SK SISWA,5,ORANG,2023
4738,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SLB C SUKAPURA,20219811,AKTIVASI SISWA,5,ORANG,2023
4739,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SLBN SUKAPURA,20219863,SK SISWA,13,ORANG,2023
4740,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SLBN SUKAPURA,20219863,AKTIVASI SISWA,11,ORANG,2023
4741,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SD ASHFIYA,69922041,SK SISWA,2,ORANG,2023
4742,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SD ASHFIYA,69922041,AKTIVASI SISWA,2,ORANG,2023
4743,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SD ISLAM AL-MUIZZ,69989950,SK SISWA,36,ORANG,2023
4744,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SD ISLAM AL-MUIZZ,69989950,AKTIVASI SISWA,31,ORANG,2023
4745,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 086 CIMINCRANG KOTA BANDUNG,20245497,SK SISWA,114,ORANG,2023
4746,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 086 CIMINCRANG KOTA BANDUNG,20245497,AKTIVASI SISWA,112,ORANG,2023
4747,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 190 CISARANTEN KIDUL KOTA BANDUNG,20245505,SK SISWA,216,ORANG,2023
4748,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 190 CISARANTEN KIDUL KOTA BANDUNG,20245505,AKTIVASI SISWA,206,ORANG,2023
4749,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 215 RANCASAGATAN KOTA BANDUNG,20245759,SK SISWA,20,ORANG,2023
4750,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 215 RANCASAGATAN KOTA BANDUNG,20245759,AKTIVASI SISWA,19,ORANG,2023
4751,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 216 SONDARIAH KOTA BANDUNG,20245780,SK SISWA,74,ORANG,2023
4752,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 216 SONDARIAH KOTA BANDUNG,20245780,AKTIVASI SISWA,74,ORANG,2023
4753,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 274 CEMPAKA ARUM KOTA BANDUNG,20245486,SK SISWA,2,ORANG,2023
4754,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 274 CEMPAKA ARUM KOTA BANDUNG,20245486,AKTIVASI SISWA,2,ORANG,2023
4755,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,PKBM TERAS ILMU,P9997173,SK SISWA,1,ORANG,2023
4756,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,PKBM TERAS ILMU,P9997173,AKTIVASI SISWA,0,ORANG,2023
4757,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD ADVENT II BANDUNG,20258082,SK SISWA,2,ORANG,2023
4758,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD ADVENT II BANDUNG,20258082,AKTIVASI SISWA,2,ORANG,2023
4759,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD AL FALAH,20219526,SK SISWA,25,ORANG,2023
4760,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD AL FALAH,20219526,AKTIVASI SISWA,25,ORANG,2023
4761,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD AL-AMIN,20219529,SK SISWA,80,ORANG,2023
4762,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD AL-AMIN,20219529,AKTIVASI SISWA,80,ORANG,2023
4763,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD ALAM BANDUNG,20269424,SK SISWA,13,ORANG,2023
4764,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD ALAM BANDUNG,20269424,AKTIVASI SISWA,12,ORANG,2023
4765,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD AR-RAHMAN DARUL ILMI,69934958,SK SISWA,13,ORANG,2023
4766,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD AR-RAHMAN DARUL ILMI,69934958,AKTIVASI SISWA,11,ORANG,2023
4767,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD DARUL HIKAM,20219597,SK SISWA,6,ORANG,2023
4768,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SD DARUL HIKAM,20219597,AKTIVASI SISWA,6,ORANG,2023
4769,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 007 CIPAGANTI KOTA BANDUNG,20245525,SK SISWA,54,ORANG,2023
4770,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 007 CIPAGANTI KOTA BANDUNG,20245525,AKTIVASI SISWA,51,ORANG,2023
4771,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 024 COBLONG KOTA BANDUNG,20245546,SK SISWA,168,ORANG,2023
4772,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 024 COBLONG KOTA BANDUNG,20245546,AKTIVASI SISWA,166,ORANG,2023
4773,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 031 PELESIRAN KOTA BANDUNG,20245749,SK SISWA,102,ORANG,2023
4774,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 031 PELESIRAN KOTA BANDUNG,20245749,AKTIVASI SISWA,96,ORANG,2023
4775,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 032 TILIL KOTA BANDUNG,20245822,SK SISWA,141,ORANG,2023
4776,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 032 TILIL KOTA BANDUNG,20245822,AKTIVASI SISWA,132,ORANG,2023
4777,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 053 CISITU KOTA BANDUNG,20245537,SK SISWA,152,ORANG,2023
4778,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 053 CISITU KOTA BANDUNG,20245537,AKTIVASI SISWA,151,ORANG,2023
4779,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 054 TIKUKUR KOTA BANDUNG,20245817,SK SISWA,142,ORANG,2023
4780,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 054 TIKUKUR KOTA BANDUNG,20245817,AKTIVASI SISWA,132,ORANG,2023
4781,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 065 CIHAMPELAS KOTA BANDUNG,20245514,SK SISWA,131,ORANG,2023
4782,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 065 CIHAMPELAS KOTA BANDUNG,20245514,AKTIVASI SISWA,126,ORANG,2023
4783,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 103 COBLONG KOTA BANDUNG,20245549,SK SISWA,77,ORANG,2023
4784,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 103 COBLONG KOTA BANDUNG,20245549,AKTIVASI SISWA,75,ORANG,2023
4785,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 104 LANGENSARI SENANGGALIH KOTA BANDUNG,20245710,SK SISWA,76,ORANG,2023
4786,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 104 LANGENSARI SENANGGALIH KOTA BANDUNG,20245710,AKTIVASI SISWA,74,ORANG,2023
4787,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 127 SEKELOA KOTA BANDUNG,20245765,SK SISWA,78,ORANG,2023
4788,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 127 SEKELOA KOTA BANDUNG,20245765,AKTIVASI SISWA,77,ORANG,2023
4789,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 128 HAURPANCUH KOTA BANDUNG,20245587,SK SISWA,91,ORANG,2023
4790,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 128 HAURPANCUH KOTA BANDUNG,20245587,AKTIVASI SISWA,89,ORANG,2023
4791,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 173 NEGLASARI KOTA BANDUNG,20245717,SK SISWA,75,ORANG,2023
4792,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 173 NEGLASARI KOTA BANDUNG,20245717,AKTIVASI SISWA,74,ORANG,2023
4793,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 189 NEGLASARI KOTA BANDUNG,20245718,SK SISWA,69,ORANG,2023
4794,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 189 NEGLASARI KOTA BANDUNG,20245718,AKTIVASI SISWA,67,ORANG,2023
4795,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 205 NEGLASARI KOTA BANDUNG,20245720,SK SISWA,46,ORANG,2023
4796,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 205 NEGLASARI KOTA BANDUNG,20245720,AKTIVASI SISWA,44,ORANG,2023
4797,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SLB C ASIH MANUNGGAL,20219859,SK SISWA,2,ORANG,2023
4798,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SLB C ASIH MANUNGGAL,20219859,AKTIVASI SISWA,2,ORANG,2023
4799,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SLB C YAYASAN TERATE,20219747,SK SISWA,2,ORANG,2023
4800,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SLB C YAYASAN TERATE,20219747,AKTIVASI SISWA,2,ORANG,2023
4801,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SPLB C YPLB,20219746,SK SISWA,10,ORANG,2023
4802,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SPLB C YPLB,20219746,AKTIVASI SISWA,9,ORANG,2023
4803,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,PKBM BAITUL MUTTAQIN,P9984495,SK SISWA,1,ORANG,2023
4804,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,PKBM BAITUL MUTTAQIN,P9984495,AKTIVASI SISWA,1,ORANG,2023
4805,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,PKBM SAHABAT BAITUL MUTTAQIN,P9997502,SK SISWA,3,ORANG,2023
4806,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,PKBM SAHABAT BAITUL MUTTAQIN,P9997502,AKTIVASI SISWA,0,ORANG,2023
4807,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SD EL FITRA,69948519,SK SISWA,10,ORANG,2023
4808,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SD EL FITRA,69948519,AKTIVASI SISWA,8,ORANG,2023
4809,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SD ISLAM MUTIARA HATI,20254714,SK SISWA,3,ORANG,2023
4810,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SD ISLAM MUTIARA HATI,20254714,AKTIVASI SISWA,3,ORANG,2023
4811,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SD MUHAMMADIYAH 7,20219836,SK SISWA,12,ORANG,2023
4812,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SD MUHAMMADIYAH 7,20219836,AKTIVASI SISWA,12,ORANG,2023
4813,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 078 SINDANGSARI ANTAPANI KOTA BANDUNG,20245441,SK SISWA,89,ORANG,2023
4814,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 078 SINDANGSARI ANTAPANI KOTA BANDUNG,20245441,AKTIVASI SISWA,89,ORANG,2023
4815,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 209 ANTAPANI KOTA BANDUNG,20245442,SK SISWA,147,ORANG,2023
4816,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 209 ANTAPANI KOTA BANDUNG,20245442,AKTIVASI SISWA,145,ORANG,2023
4817,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 248 SINDANGSARI KOTA BANDUNG,20245778,SK SISWA,56,ORANG,2023
4818,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 248 SINDANGSARI KOTA BANDUNG,20245778,AKTIVASI SISWA,53,ORANG,2023
4819,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 254 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245583,SK SISWA,67,ORANG,2023
4820,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 254 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245583,AKTIVASI SISWA,65,ORANG,2023
4821,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 255 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245575,SK SISWA,159,ORANG,2023
4822,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 255 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245575,AKTIVASI SISWA,159,ORANG,2023
4823,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 259 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245580,SK SISWA,19,ORANG,2023
4824,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 259 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245580,AKTIVASI SISWA,17,ORANG,2023
4825,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 260 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245582,SK SISWA,69,ORANG,2023
4826,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 260 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245582,AKTIVASI SISWA,68,ORANG,2023
4827,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 264 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245577,SK SISWA,14,ORANG,2023
4828,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 264 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245577,AKTIVASI SISWA,11,ORANG,2023
4829,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 267 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245573,SK SISWA,65,ORANG,2023
